Cod_Col;Nombre;Latitud;Longitud;Departamento;Municipio;Sector;Estrato;Naturaleza;Calendario;Genero;Categoria;Total;Matematica;Ciencias_Naturales;Ciencias_Sociales;Lectura_critica;Ingles
105088000000;IE CARLOS PEREZ MEJIA;6.337607859;-75.56498062;ANTIOQUIA;BELLO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7087;0.7017;0.709;0.6919;0.7334;0.7051
105088000000;IE COMERCIAL ANTONIO ROLDAN BETANCUR;6.345798485;-75.55315954;ANTIOQUIA;BELLO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.672;0.6553;0.667;0.6613;0.7076;0.6626
105088000000;IE JOSEFA CAMPOS;6.345827792;-75.55248506;ANTIOQUIA;BELLO;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7293;0.7313;0.7311;0.7137;0.7495;0.7045
105088000000;IE GILBERTO ECHEVERRI MEJIA;6.347557037;-75.55870618;ANTIOQUIA;BELLO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7038;0.703;0.692;0.6792;0.7398;0.7078
105088000000;IE LA NAVARRA;6.34666673;-75.53157947;ANTIOQUIA;BELLO;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7162;0.7072;0.7127;0.7104;0.7415;0.6957
105088000000;IE ATANASIO GIRARDOT;6.314067014;-75.56994216;ANTIOQUIA;BELLO;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6843;0.6804;0.6606;0.6718;0.7227;0.6891
105088000000;IE VILLA DEL SOL;6.35159489;-75.56701852;ANTIOQUIA;BELLO;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7234;0.7268;0.7294;0.7052;0.7411;0.697
105088000000;IE TOMAS CADAVID RESTREPO;6.325034765;-75.56068639;ANTIOQUIA;BELLO;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.714;0.7076;0.6965;0.7076;0.7402;0.7267
105088000000;IE CONCEJO DE BELLO;6.340719848;-75.55334515;ANTIOQUIA;BELLO;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.741;0.7318;0.7271;0.7314;0.7734;0.7426
105088000000;IE ALBERTO DIAZ MU—OZ;6.313163294;-75.58369045;ANTIOQUIA;BELLO;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6925;0.6917;0.6783;0.6751;0.7351;0.6625
105089000000;INSTITUCION EDUCATIVA BETSAB… ESPINAL;6.343792404;-75.54188373;ANTIOQUIA;BELLO;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6774;0.6468;0.6547;0.6813;0.7306;0.666
105091000000;I. E. PERLA DEL CITARA;5.74450584;-75.97448839;ANTIOQUIA;BETANIA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6781;0.6679;0.6638;0.6713;0.7083;0.6811
105093000000;I. E. SAN JOSE;6.113491169;-75.98378983;ANTIOQUIA;BETULIA;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6413;0.6285;0.6281;0.6371;0.6795;0.6176
105101000000;I. E. MARIA AUXILIADORA;5.850089323;-76.02515402;ANTIOQUIA;CIUDAD BOLÕVAR;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7677;0.7753;0.759;0.7585;0.7965;0.7119
105101000000;I. E.  SAN JOSE DEL CITARA;5.847237549;-76.01899364;ANTIOQUIA;CIUDAD BOLÕVAR;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6855;0.6604;0.6757;0.6826;0.7263;0.6763
105101000000;I. E. JOSE MARIA HERRAN;5.854544179;-76.03386925;ANTIOQUIA;CIUDAD BOLÕVAR;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7004;0.6996;0.6968;0.6879;0.7209;0.6902
105107000000;I. E. ANTONIO ROLDAN BETANCUR;7.109722;-75.552778;ANTIOQUIA;BRICE—O;Urbano;Estrato 2;OFICIAL;A;MIXTO;D;0.6153;0.6023;0.6179;0.6142;0.6385;0.5807
105113000000;I. E. SANTA GEMA;6.71925;-75.90611501;ANTIOQUIA;BURITIC¡;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6679;0.6524;0.6642;0.6693;0.6919;0.6492
105120000000;I. E. MONSE—OR GERARDO PATI—O;7.581870843;-75.34744312;ANTIOQUIA;C¡CERES;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6659;0.6549;0.6377;0.6771;0.709;0.6204
105125000000;I. E. SAN JUAN BOSCO;6.404613746;-75.9819399;ANTIOQUIA;CAICEDO;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6605;0.6399;0.6722;0.6608;0.6827;0.6202
105129000000;I. E. FEDERICO ANGEL;6.083309135;-75.6343435;ANTIOQUIA;CALDAS;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6686;0.6522;0.6738;0.6518;0.6938;0.6768
105129000000;I. E. GABRIEL ECHAVARRIA;6.110098072;-75.63698667;ANTIOQUIA;CALDAS;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.677;0.6618;0.6737;0.6659;0.7124;0.6599
105129000000;I. E. MARIA AUXILIADORA;6.090204084;-75.63559428;ANTIOQUIA;CALDAS;Urbano;Estrato 2;OFICIAL;A;MIXTO;A+;0.7732;0.7762;0.7668;0.765;0.7893;0.7596
105129000000;I. E. JOSE MARIA BERNAL;6.092376439;-75.63984675;ANTIOQUIA;CALDAS;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6738;0.6683;0.6741;0.6496;0.7059;0.6666
105129000000;I. E.  PEDRO LUIS ALVAREZ CORREA;6.092465988;-75.63474395;ANTIOQUIA;CALDAS;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7214;0.7199;0.7069;0.712;0.7524;0.7043
105134000000;I. E.  NUESTRA SE—ORA DEL ROSARIO;6.978889;-75.299444;ANTIOQUIA;CAMPAMENTO;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6433;0.6191;0.6511;0.6367;0.6797;0.6032
105138000000;I. E. NICOLAS GAVIRIA;6.760970756;-76.03308206;ANTIOQUIA;CA—ASGORDAS;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6913;0.6917;0.6921;0.6896;0.7112;0.6334
105142000000;I. E. GABRIEL CORREA VELEZ;6.411665888;-74.75803537;ANTIOQUIA;CARACOLÕ;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6921;0.6806;0.7037;0.676;0.7202;0.6563
105145000000;I. E. JUAN PABLO GOMEZ OCHOA;5.547944789;-75.64278564;ANTIOQUIA;CARAMANTA;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6423;0.6168;0.6536;0.6448;0.6773;0.5724
105147000000;I. E. LUIS CARLOS GALAN SARMIENTO;7.749638417;-76.65048725;ANTIOQUIA;CAREPA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7182;0.73;0.7112;0.7078;0.7331;0.6899
105147000000;I. E. COLOMBIA;7.758056;-76.651667;ANTIOQUIA;CAREPA;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6538;0.6607;0.6462;0.6305;0.6924;0.6099
105147000000;I. E. JOSE MARIA MU—OZ FLOREZ;7.758815125;-76.65827802;ANTIOQUIA;CAREPA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6836;0.6977;0.665;0.6726;0.7084;0.6564
105148000000;I. E.  TECNICO INDUSTRIAL JORGE ELIECER GAITAN;6.088487401;-75.33695729;ANTIOQUIA;EL CARMEN DE VIBORAL;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7555;0.775;0.7363;0.7447;0.7719;0.7381
105148000000;I. E. CAMPESTRE NUEVO HORIZONTE;6.059167;-75.316111;ANTIOQUIA;EL CARMEN DE VIBORAL;Rural;Estrato 2;OFICIAL;A;MIXTO;B;0.7135;0.7149;0.7238;0.6997;0.7285;0.6746
105148000000;I.E. EL PROGRESO;6.071270134;-75.33138981;ANTIOQUIA;EL CARMEN DE VIBORAL;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7053;0.7078;0.7051;0.6931;0.7336;0.6499
105150000000;I. E. PBRO JULIO TAMAYO;6.725833;-75.280833;ANTIOQUIA;CAROLINA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7124;0.7094;0.7079;0.7141;0.7406;0.645
105154000000;I. E. SANTO DOMINGO;7.997778;-75.199444;ANTIOQUIA;CAUCASIA;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6966;0.6897;0.7127;0.6817;0.717;0.6526
105154000000;I. E. SANTA TERESITA;7.987677865;-75.19483011;ANTIOQUIA;CAUCASIA;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.7192;0.7214;0.7219;0.7051;0.7361;0.6968
105154000000;I. E. LICEO CAUCASIA;7.983333;-75.199722;ANTIOQUIA;CAUCASIA;Urbano;Estrato 1;OFICIAL;A;MIXTO;A;0.7268;0.7332;0.7283;0.7038;0.7521;0.6956
105154000000;I. E. MARCO FIDEL SUAREZ;7.983138558;-75.19891054;ANTIOQUIA;CAUCASIA;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6798;0.6747;0.6945;0.6561;0.7063;0.6425
105154000000;I. E. LA MISERICORDIA;7.982896962;-75.20048939;ANTIOQUIA;CAUCASIA;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.7074;0.6901;0.7103;0.6975;0.7421;0.6762
105154000000;I. E. DIVINO NI—O;7.983333;-75.2;ANTIOQUIA;CAUCASIA;Urbano;Estrato 1;OFICIAL;A;MIXTO;A;0.7314;0.7333;0.7272;0.7233;0.7576;0.6842
105154000000;I. E. ESCUELA NORMAL SUPERIOR DEL BAJO CAUCA;7.964860705;-75.20462102;ANTIOQUIA;CAUCASIA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7148;0.7257;0.7236;0.6992;0.7261;0.6688
105172000000;I. E. LOS ANDES;7.669579911;-76.68463047;ANTIOQUIA;CHIGOROD”;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7248;0.7317;0.7065;0.7143;0.7563;0.6962
105172000000;I. E. MARIA AUXILIADORA;7.667668745;-76.68979959;ANTIOQUIA;CHIGOROD”;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6756;0.6853;0.6614;0.6683;0.7009;0.6353
105172000000;I.E. GONZALO MEJIA;7.668606292;-76.68438145;ANTIOQUIA;CHIGOROD”;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.659;0.6739;0.6483;0.6383;0.6871;0.6247
105172000000;I. E. CHIGORODO;7.666389;-76.68;ANTIOQUIA;CHIGOROD”;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6294;0.6197;0.6265;0.603;0.668;0.6302
105172000000;I.E. MUNICIPAL JOSE DE LOS SANTOS ZU—IGA;7.670278;-76.6725;ANTIOQUIA;CHIGOROD”;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6434;0.6484;0.6373;0.6226;0.6731;0.6198
105190000000;I. E. CISNEROS;6.53871585;-75.08477484;ANTIOQUIA;CISNEROS;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6294;0.6225;0.6176;0.6184;0.6616;0.6217
105206000000;I. E.  PRESBITERO LIBARDO AGUIRRE;6.394200062;-75.25667028;ANTIOQUIA;CONCEPCI”N;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6652;0.6778;0.6379;0.6536;0.7017;0.6344
105209000000;I. E. DE JESUS;6.044239586;-75.90848013;ANTIOQUIA;CONCORDIA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.697;0.7081;0.6945;0.6805;0.7211;0.6484
105212000000;I. E. SAN LUIS GONZAGA;6.344975008;-75.5166852;ANTIOQUIA;COPACABANA;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.738;0.7486;0.7376;0.7126;0.7482;0.7525
105212000000;I. E. ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA;6.347198264;-75.50621682;ANTIOQUIA;COPACABANA;Urbano;Estrato 2;OFICIAL;A;MIXTO;A+;0.8227;0.8315;0.8091;0.8181;0.827;0.8385
105212000000;I. E. JOSE MIGUEL DE RESTREPO Y PUERTA;6.347188668;-75.50833439;ANTIOQUIA;COPACABANA;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7344;0.7369;0.7274;0.7228;0.7554;0.7192
105212000000;I. E. VILLANUEVA;6.34858411;-75.51268564;ANTIOQUIA;COPACABANA;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7245;0.7503;0.7221;0.7004;0.7293;0.7126
105212000000;I. E.  PRESBITERO BERNARDO MONTOYA;6.35337;-75.4988805;ANTIOQUIA;COPACABANA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7139;0.7115;0.7136;0.7002;0.7364;0.6951
105212000000;I. E. GABRIELA MISTRAL;6.354119655;-75.49448986;ANTIOQUIA;COPACABANA;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6515;0.6384;0.6631;0.6318;0.691;0.5958
105212000000;I. E.  LA TRINIDAD;6.336588249;-75.52783212;ANTIOQUIA;COPACABANA;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7383;0.7363;0.7333;0.7213;0.7622;0.7383
105234000000;I. E. MADRE LAURA MONTOYA;7.002689834;-76.26627673;ANTIOQUIA;DABEIBA;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6453;0.6243;0.6442;0.6444;0.6705;0.6388
105234000000;I. E.  JUAN HENRIQUE WHITE;7.001314391;-76.26282661;ANTIOQUIA;DABEIBA;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6591;0.6679;0.6346;0.6616;0.6865;0.6161
105237000000;I. E. DONMATIAS;6.490059908;-75.39907738;ANTIOQUIA;DONMATÕAS;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7163;0.7166;0.7092;0.7114;0.7319;0.7047
105240000000;I. E. URBANA SAN JOSE;6.326585114;-75.76516719;ANTIOQUIA;EB…JICO;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6684;0.6665;0.6621;0.6493;0.7015;0.6511
105250000000;I. E. EL BAGRE;7.612506636;-74.80087889;ANTIOQUIA;EL BAGRE;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6487;0.645;0.6279;0.6483;0.6842;0.6164
105250000000;I. E. BIJAO;7.604634929;-74.81542349;ANTIOQUIA;EL BAGRE;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6693;0.6787;0.6635;0.6497;0.6957;0.6376
105250000000;I. E. LAS DELICIAS;7.609116043;-74.80493247;ANTIOQUIA;EL BAGRE;Urbano;Estrato 1;OFICIAL;A;MIXTO;D;0.5975;0.5783;0.5807;0.5893;0.6406;0.6003
105250000000;I. E. LA ESMERALDA;7.599444;-74.809167;ANTIOQUIA;EL BAGRE;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6229;0.5942;0.6108;0.6248;0.6633;0.6178
105250000000;I. E. 20 DE JULIO;7.614943202;-74.80742605;ANTIOQUIA;EL BAGRE;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.628;0.616;0.6296;0.6133;0.662;0.6017
105264000000;I. E. ENTRERRIOS;6.567584385;-75.51614695;ANTIOQUIA;ENTRERRÕOS;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7163;0.7189;0.7135;0.7191;0.7275;0.6751
105266000000;INSTITUCION EDUCATIVA SAN VICENTE DE PAUL;6.166964377;-75.57907814;ANTIOQUIA;ENVIGADO;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6955;0.6895;0.695;0.6691;0.7182;0.7261
105266000000;INSTITUCION EDUCATIVA DARIO DE BEDOUT;6.16785491;-75.57838218;ANTIOQUIA;ENVIGADO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6966;0.6674;0.6867;0.6981;0.7254;0.7226
105266000000;INSTITUCION EDUCATIVA ALEJANDRO VELEZ BARRIENTOS;6.1701533;-75.59245335;ANTIOQUIA;ENVIGADO;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7637;0.7675;0.7502;0.7496;0.7786;0.7899
105266000000;INSTITUCION EDUCATIVA MARIA POUSSEPIN;6.170997489;-75.57682555;ANTIOQUIA;ENVIGADO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6873;0.6754;0.6805;0.6562;0.7284;0.7142
105266000000;INSTITUCION EDUCATIVA LA PAZ;6.162215779;-75.59361159;ANTIOQUIA;ENVIGADO;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7611;0.7627;0.7547;0.749;0.7784;0.7599
105266000000;I.E. NORMAL SUPERIOR DE ENVIGADO;6.167001767;-75.58152383;ANTIOQUIA;ENVIGADO;Urbano;Estrato 3;OFICIAL;A;MIXTO;A+;0.7809;0.7805;0.7654;0.7766;0.7942;0.8023
105266000000;INSTITUCION EDUCATIVA JOSE MIGUEL DE LA CALLE;6.172904845;-75.58119021;ANTIOQUIA;ENVIGADO;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6954;0.6874;0.687;0.6807;0.7201;0.714
105266000000;INSTITUCION EDUCATIVA COMERCIAL DE ENVIGADO;6.153941695;-75.5849999;ANTIOQUIA;ENVIGADO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7007;0.6929;0.6938;0.6839;0.7284;0.7125
105266000000;INSTITUCIøN EDUCATIVA EL SALADO;6.153335634;-75.57822132;ANTIOQUIA;ENVIGADO;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.668;0.6519;0.6594;0.6565;0.7066;0.6613
105282000000;I. E. EFE GOMEZ;5.923254579;-75.67019037;ANTIOQUIA;FREDONIA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6702;0.6808;0.6457;0.6569;0.7025;0.6545
105282000000;I. E. ESCUELA NORMAL SUPERIOR MARIANO OSPINA RODRIGUEZ;5.928914051;-75.67184531;ANTIOQUIA;FREDONIA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7055;0.7004;0.6995;0.6976;0.7286;0.6925
105284000000;I. E.  MANUEL ANTONIO TORO;6.780837573;-76.12583776;ANTIOQUIA;FRONTINO;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.712;0.7088;0.7025;0.7068;0.7348;0.6978
105284000000;I. E.  LAS MERCEDES;6.792011556;-76.12876303;ANTIOQUIA;FRONTINO;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6523;0.6223;0.6657;0.6533;0.6772;0.6242
105306000000;I. E. LUIS ANDRADE VALDERRAMA;6.680919708;-75.95252969;ANTIOQUIA;GIRALDO;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.6885;0.6655;0.6908;0.6887;0.7194;0.6576
105308000000;I. E. MANUEL JOSE SIERRA;6.376154094;-75.44648994;ANTIOQUIA;GIRARDOTA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6872;0.6746;0.6894;0.6722;0.7174;0.6732
105308000000;COLEGIO NUESTRA SE—ORA DEL ROSARIO;6.375668435;-75.44743482;ANTIOQUIA;GIRARDOTA;Urbano;Estrato 2;NO OFICIAL;A;MIXTO;A+;0.7725;0.7511;0.7672;0.7714;0.7911;0.7993
105308000000;I. E. COLOMBIA;6.378633328;-75.4442967;ANTIOQUIA;GIRARDOTA;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.74;0.7339;0.7243;0.7379;0.7561;0.7635
105308000000;I. E.  EMILIANO GARCIA;6.376193286;-75.44855609;ANTIOQUIA;GIRARDOTA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6815;0.6641;0.6784;0.6775;0.7147;0.6558
105308000000;I. E. ATANASIO GIRARDOT;6.374848394;-75.4509218;ANTIOQUIA;GIRARDOTA;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7168;0.7245;0.7091;0.7045;0.7409;0.6809
105310000000;I. E. GOMEZ PLATA;6.678897622;-75.22101242;ANTIOQUIA;G”MEZ PLATA;Urbano;Estrato 1;OFICIAL;A;MIXTO;A;0.7263;0.736;0.7251;0.7115;0.7461;0.6852
105313000000;I. E. JORGE ALBERTO GOMEZ GOMEZ;6.135;-75.179722;ANTIOQUIA;GRANADA;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.7134;0.7331;0.6996;0.6978;0.7349;0.6779
105315000000;I. E.  LUIS LOPEZ DE MESA;6.812477172;-75.24068823;ANTIOQUIA;GUADALUPE;Urbano;Estrato 1;OFICIAL;A;MIXTO;C;0.6437;0.6221;0.6451;0.6256;0.6846;0.6358
105318000000;I. E. SANTO TOMAS DE AQUINO;6.280997119;-75.44400554;ANTIOQUIA;GUARNE;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7495;0.7696;0.7486;0.724;0.7608;0.734
105318000000;I. E. INMACULADA CONCEPCION;6.280633192;-75.44323032;ANTIOQUIA;GUARNE;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.764;0.7741;0.7656;0.7467;0.775;0.7483
105321000000;I. E. NUESTRA SENORA DEL PILAR;6.232566765;-75.15753701;ANTIOQUIA;GUATAP…;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.7027;0.6999;0.6972;0.6908;0.7232;0.7014
105353000000;I. E. AURA MARIA VALENCIA;5.800368077;-75.90495183;ANTIOQUIA;HISPANIA;Urbano;Estrato 1;OFICIAL;A;MIXTO;B;0.712;0.7134;0.7168;0.6973;0.7299;0.6833
105360000000;INSTITUCION EDUCATIVA CONCEJO MUNICIPAL DE ITAGUI;6.168471192;-75.64387219;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 2;OFICIAL;A;MIXTO;A;0.7558;0.759;0.7572;0.7375;0.7612;0.7803
105360000000;INSTITUCION EDUCATIVA SAN JOSE;6.168311527;-75.61852632;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 3;OFICIAL;A;MIXTO;A+;0.7711;0.7622;0.7796;0.7681;0.7805;0.7529
105360000000;INSTITUCION EDUCATIVA PEDRO ESTRADA;6.191204371;-75.58882364;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6746;0.6604;0.6684;0.6544;0.7119;0.6846
105360000000;INSTITUCION EDUCATIVA ESTEBAN OCHOA;6.174670566;-75.63296389;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 2;OFICIAL;A;MIXTO;B;0.6798;0.6593;0.6794;0.6684;0.7177;0.6629
105360000000;INSTITUCION EDUCATIVA ENRIQUE VELEZ ESCOBAR;6.18490442;-75.59861356;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.72;0.707;0.7116;0.7092;0.7533;0.7172
105360000000;INSTITUCION EDUCATIVA ANTONIO JOSE DE SUCRE;6.167294206;-75.61643613;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 3;OFICIAL;A;MIXTO;A;0.7623;0.7433;0.7536;0.7714;0.7779;0.7718
105360000000;INSTITUCION EDUCATIVA JOHN F. KENNEDY;6.163964959;-75.62438068;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.6972;0.6763;0.6804;0.6931;0.7361;0.705
105360000000;INSTITUCION EDUCATIVA ISOLDA ECHAVARRIA;6.168106433;-75.62596721;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 3;OFICIAL;A;MIXTO;B;0.7165;0.717;0.717;0.6936;0.7424;0.7046
105360000000;I.E. JUAN NEPOMUCENO CADAVID;6.169446374;-75.60983662;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 2;OFICIAL;A;MASCULINO;B;0.6741;0.6432;0.6646;0.6703;0.7193;0.671
105360000000;INSTITUCION EDUCATIVA EL ROSARIO;6.178326292;-75.61329291;ANTIOQUIA;ITAG‹Õ;Urbano;Estrato 2;OFICIAL;A;MIXTO;C;0.6588;0.646;0.6556;0.6454;0.6976;0.6304
